,word,pola,극성
12339,중소/NNG,0.5117278211,N
12340,면간/NNG,0.40808224475,N
12341,외상/NNG,0.405445822541,N
12342,부채/NNG;위험/NNG,0.383210623234,N
12343,취약/NNG;개선/NNG,0.574819645885,N
12344,자본/NNG;손실/NNG;우려/NNG,0.496797033527,N
12345,글로벌/NNG;경기/NNG;회복/NNG,0.368604954283,N
12346,부채/NNG,0.729477362602,N
12347,협의체/NNG,0.424207051468,N
12348,금융시장/NNG;하방/NNG;위험/NNG,0.403149673727,N
12349,응해야/VV,0.419570222477,N
12350,위험/NNG;잠재/NNG;위험/NNG,0.441738326584,N
12351,가격/NNG;하향/NNG;압력/NNG,0.458769591934,N
12352,구들/NNG,0.463997755058,N
12353,이끄/VV,0.353137538984,N
12354,환수/NNG,0.466041528894,N
12355,금융시스템/NNG;안정/NNG,0.425100813655,N
12356,의주/NNG,0.391190310114,N
12357,bw/NNG,0.415165733549,N
12358,주택가격/NNG;하락/NNG;압력/NNG,0.456188307479,N
12359,재정/NNG;문제/NNG;우려/NNG,0.588137482374,N
12360,인하/NNG,0.651281878607,N
12361,투자/NNG;확대/NNG;증가/NNG,0.422698853547,N
12362,개선/NNG;고용/NNG;회복/NNG,0.455729659149,N
12363,판결/NNG,0.401540012737,N
12364,교체수요/NNG,0.326527570774,N
12365,경제/NNG;내외/NNG;성장/NNG,0.396884825059,N
12366,바라볼/VV,0.387983419587,N
12367,투자의견/NNG,0.375693034198,N
12368,예상/NNG;경기/NNG;침체/NNG,0.574482703478,N
12369,경제/NNG;세계/NNG;경제/NNG;침체/NNG,0.449230439463,N
12370,재무구조/NNG;취약/NNG,0.422786657155,N
12371,위축/NNG;하락/NNG,0.389757282128,N
12372,주택/NNG;수요/NNG;억제/NNG,0.394954427409,N
12373,어렵/VA;인식/NNG;확산/NNG,0.373234321101,N
12374,이루어진다고/VV,0.432331138427,N
12376,월비/NNG,0.442683984673,N
12377,분양시장/NNG,0.439997139336,N
12378,문도/NNG,0.39377471692,N
12379,인플레이션갭/NNG,0.427078388993,N
12380,국제/NNG;위험/NNG,0.396100863948,N
12381,하락/NNG;그치/VV,0.315328403273,N
12382,인상/NNG;억제/NNG,0.4232356324,N
12383,주택/NNG;지표/NNG;부진/NNG,0.437346893999,N
12384,유통시장/NNG,0.37349208507,N
12385,취약/NNG;증가/NNG,0.454976741408,N
12386,환위험/NNG;부담/NNG,0.405762740061,N
12387,경기/NNG;회복/NNG;부정적/VAX,0.385023768054,N
12388,질의응답/NNG,0.442197049668,N
12389,원자재/NNG;가격/NNG;안정/NNG,0.402178959602,N
12390,모는/VV,0.402201411907,N
12391,단순히/MAG,0.39212490077,N
12392,주택담보대출/NNG;축소/NNG,0.426442810883,N
12393,인하/NNG;대출/NNG;확대/NNG,0.395660332288,N
12394,역대/NNG;최저/NNG;하락/NNG,0.429148326747,N
12395,fed/NNG;경제/NNG;긍정적/VAX,0.39922473684,N
12396,불안/NNG;안정/NNG,0.44965592153,N
12397,금융시장/NNG;불확실성/NNG;증폭/NNG,0.434882035052,N
12398,설연/NNG,0.371730744833,N
12399,대출/NNG;강하/VA,0.444001167099,N
12400,경기/NNG;회복/NNG;금리/NNG;인상/NNG,0.4276898107,N
12401,정반대/NNG,0.391192200845,N
12402,성장/NNG;하방/NNG;위험/NNG;우려/NNG,0.401618408918,N
12403,주춤/MAG;수출/NNG;호조/NNG,0.440280744275,N
12404,여력/NNG;확보/NNG,0.40904965806,N
12405,저울질/NNG,0.425942880693,N
12406,거래일/NNG,0.364627676857,N
12407,가시/VV,0.377648194142,N
12408,물가/NNG;하향/NNG,0.389104333872,N
12409,금리/NNG;인하/NNG;제약/NNG,0.401318058683,N
12410,점진적/VAX,0.559547337688,N
12411,수익/NNG;개선/NNG,0.341469456012,N
12412,신용붐/NNG,0.364842754061,N
12413,향임/NNG,0.372581345292,N
12414,생산/NNG;수출/NNG;호조/NNG,0.412026075562,N
12415,지표/NNG;양호/NNG,0.420372456386,N
12416,견조/NNG;성장/NNG,0.34577829024,N
12417,변환/NNG,0.411875920604,N
12418,여자/NNG,0.416000154425,N
12419,리코노믹스/NNG,0.404761745182,N
12420,건설/NNG;기성/NNG;감소/NNG,0.440582236545,N
12421,고용/NNG;소득/NNG;증가/NNG,0.352542952771,N
12422,편성/NNG,0.412770657251,N
12423,안기/VV,0.402725939582,N
12424,투자자금/NNG;유입/NNG;주가/NNG;상승/NNG,0.392080787979,N
12425,소비/NNG;투자/NNG;내수/NNG;개선/NNG,0.389669016611,N
12426,가격/NNG;상승/NNG;공공요금/NNG;인상/NNG,0.430683329054,N
12427,위험/NNG;회피/NNG;성향/NNG;강화/NNG,0.309621895042,N
12428,gdp/NNG;지표/NNG;개선/NNG,0.425649210121,N
12429,업계/NNG,0.365912289291,N
12430,건전성/NNG;저해/NNG,0.42348000103,N
12431,자수/NNG,0.402968913396,N
12432,부채비율/NNG,0.579696496904,N
12433,개선/NNG;추세/NNG;둔화/NNG,0.428406975191,N
12434,국고채/NNG;발행/NNG;축소/NNG,0.406979802471,N
12435,완화/NNG;축소/NNG,0.308547184921,N
12436,실상/NNG,0.435888223859,N
12437,심각/NNG;악영향/NNG,0.379207846735,N
12438,성공/NNG,0.370682648024,N
12439,복원력/NNG,0.353245075996,N
12440,일용직/NNG,0.43130568552,N
12441,견실/NNG;경제/NNG;성장/NNG,0.460857233308,N
12442,이월/NNG,0.424046090664,N
12443,안정/NNG;과도/NNG,0.439879962902,N
12444,요가/NNG,0.52444622888,N
12445,선진국/NNG;수요/NNG;부진/NNG,0.406815575046,N
12446,유가/NNG;공급/NNG;충격/NNG,0.351904636291,N
12448,임금/NNG;인상/NNG;물가/NNG;상승/NNG,0.319753598628,N
12449,금리/NNG;주가/NNG;급락/NNG,0.722061165716,N
12450,신용스프레드/NNG;축소/NNG,0.404224007786,N
12451,정책/NNG;확대/NNG,0.346087922575,N
12452,침체/NNG;금융시장/NNG;불안/NNG,0.422976724587,N
12453,아이러니/NNG,0.421406331311,N
12454,나가/VV,0.339176280504,N
12455,사간/NNG,0.437409846406,N
12456,경제/NNG;지표/NNG;호조/NNG;약세/NNG,0.411927001074,N
12457,다주택자/NNG,0.439118732974,N
12458,동반성/NNG,0.418413238741,N
12459,충분히/MAG;완화/NNG,0.361100023586,N
12460,고용자수/NNG;감소/NNG;확대/NNG,0.330052996733,N
12461,기대/NNG;인플레이션/NNG;우려/NNG,0.342894487626,N
12462,매년/MAG,0.451411574099,N
12463,자율/NNG,0.401166030954,N
12464,유산스/NNG,0.519441612677,N
12465,편입비율/NNG,0.40553195632,N
12466,공적외환보유/NNG,0.4066764013,N
12467,능력/NNG,0.401309411267,N
12468,주식/NNG,0.512004650845,N
12469,경기/NNG;저성장/NNG,0.397368560979,N
12470,우려/NNG;위안/NNG;절하/NNG,0.388246271064,N
12471,거론/NNG,0.437195140485,N
12472,레버리지/NNG;증가/NNG,0.413562328795,N
12473,품성/NNG,0.455125887076,N
12474,달라졌으므로/VV,0.380239631286,N
12475,공공요금/NNG;오르/VV,0.292515223971,N
12476,저하/NNG;하락/NNG,0.422611624582,N
12477,전구간/NNG,0.407185777063,N
12478,설비/NNG;투자/NNG;건설/NNG;투자/NNG;개선/NNG,0.29244524884,N
12479,청산거래/NNG,0.402555192531,N
12480,내부유보금/NNG,0.457537077317,N
12481,고용률/NNG,0.363189108899,N
12482,신용스프레드/NNG;하락/NNG,0.411581083128,N
12483,금융시장/NNG;불안/NNG;일시적/VAX,0.44040812681,N
12484,글로벌/NNG;신용경색/NNG;완화/NNG,0.370413497044,N
12485,장단기/NNG;금리/NNG;역전/NNG;해소/NNG,0.455911449824,N
12486,변동성/NNG;과도/NNG,0.41832321775,N
12487,회복/NNG;경기/NNG;회복/NNG,0.491019746643,N
12488,자본/NNG;수지/NNG;흑자/NNG,0.544883916292,N
12490,어스/NNG,0.33606548859,N
12491,험자/NNG,0.402525429996,N
12492,상이/NNG,0.405073792845,N
12493,위험/NNG;유가/NNG;하락/NNG,0.44067174078,N
12494,상향/NNG;상승/NNG,0.426202588935,N
12495,금리/NNG;상승/NNG;고금리/NNG,0.384675193789,N
12496,내다볼/VV,0.483262727013,N
12497,자본/NNG;이탈/NNG,0.510635175109,N
12498,세로/NNG,0.362345300269,N
12499,채권단/NNG,0.435500440678,N
12500,예상/NNG;피해/NNG,0.441029823293,N
12501,붕괴/NNG;성장/NNG,0.430613228414,N
12502,중국인/NNG,0.456302962113,N
12503,원달러/NNG;불안/NNG,0.346018301616,N
12504,행대/NNG,0.40270970728,N
12505,딜러/NNG,0.418579190353,N
12506,초미/NNG,0.427609997348,N
12507,고환/NNG,0.373657539669,N
12508,되게/MAG,0.355914362582,N
12509,투자/NNG;비중/NNG;확대/NNG,0.386184946426,N
12510,금리/NNG;국고채/NNG;금리/NNG;하락/NNG,0.547655116021,N
12511,실제/NNG,0.701371657269,N
12512,수요/NNG;제한/NNG,0.323311042129,N
12513,희망/NNG,0.365060032881,N
12514,금리/NNG;인하/NNG;기대/NNG;안전자산/NNG;선호/NNG,0.411134260817,N
12515,외환보유액/NNG,0.628702258169,N
12516,판관비/NNG,0.402837927151,N
12517,가격/NNG;점차/MAG;안정/NNG,0.457815686722,N
12518,볼록/NNG,0.529986075842,N
12519,경기/NNG;불안/NNG;우려/NNG,0.422044576419,N
12520,문제점/NNG,0.49601990904,N
12521,장중/NNG,0.371720644006,N
12522,장목/NNG,0.371663291453,N
12523,개선/NNG;강화/NNG,0.44392337435,N
12524,단시일/NNG,0.370605814591,N
12525,국격/NNG,0.39201489675,N
12526,금리/NNG;인하/NNG;증가/NNG,0.375398855579,N
12527,소요사태/NNG,0.404868682951,N
12528,나쁘/VA;금리/NNG;인하/NNG,0.406744120773,N
12529,주택담보대출/NNG;비중/NNG;확대/NNG,0.394698282001,N
12530,최저/NNG;하락/NNG,0.381973752282,N
12531,적극적/VAX,0.5603201854,N
12532,통화/NNG;완화정책/NNG;확대/NNG,0.474662201651,N
12533,하이일드/NNG,0.56198120472,N
12534,위험자산/NNG;회피/NNG;완화/NNG,0.437249633584,N
12535,지표/NNG;기업/NNG;실적/NNG;부진/NNG,0.378510350054,N
12536,금리/NNG;인하/NNG;예상/NNG;못하/VX,0.472706520616,N
12537,예상/NNG;인플레이션/NNG;우려/NNG;완화/NNG,0.413871922847,N
12538,대출/NNG;위축/NNG,0.463568457692,N
12539,유가/NNG;하락/NNG;제한/NNG,0.434010303984,N
12540,소유자/NNG,0.423829077825,N
12541,악화/NNG;경기/NNG;둔화/NNG,0.395190391048,N
12542,보인다는/VV,0.613947924173,N
12543,신흥국지수/NNG,0.447263786712,N
12544,근원/NNG;인플레이션/NNG;상승/NNG,0.266313075626,N
12545,가계/NNG;소비/NNG;여력/NNG;개선/NNG,0.236854250666,N
12546,구제금융자금/NNG,0.381614413162,N
12547,국제/NNG;금융시장/NNG;위축/NNG,0.393479428708,N
12548,속보/NNG,0.421281691572,N
12549,물가/NNG;경제/NNG;성장/NNG,0.306304876815,N
12550,세계/NNG;경제/NNG;불확실성/NNG;증대/NNG,0.395769450962,N
12551,국고채/NNG;유통수익률/NNG;하락/NNG,0.407391000526,N
12552,앞서/VV,0.475129664388,N
12553,교환거래/NNG,0.377181011613,N
12555,회복/NNG;임금/NNG;상승/NNG,0.376378228211,N
12556,자본재/NNG,0.582469831269,N
12557,매도우위/NNG,0.483170558646,N
12558,주택담보대출/NNG;금리/NNG;인상/NNG,0.38185820103,N
12559,우려/NNG;완화/NNG;fed/NNG;금리/NNG;인상/NNG,0.388859649384,N
12560,듀레이션/NNG;축소/NNG,0.38664719061,N
12561,금리/NNG;하락/NNG,0.573808403429,N
12563,침몰/NNG,0.356582305216,N
12564,단기/NNG;완화/NNG,0.35990311546,N
12565,급여/NNG,0.367109130264,N
12566,거시/NNG;건전성/NNG;감독/NNG;강화/NNG,0.456430403122,N
12567,구체적/VAX,0.465543682137,N
12568,호조/NNG;증가/NNG,0.375124087202,N
12569,경제/NNG;불확실/NNG,0.278473227657,N
12570,흑자/NNG;축소/NNG,0.403023399992,N
12571,가채/NNG,0.410521483204,N
12572,실망/NNG,0.37507423681,N
12573,굴절/NNG,0.42272383124,N
12574,위험자산/NNG,0.480020952979,N
12575,상한선/NNG,0.444418261665,N
12576,주택시장/NNG;회복/NNG;지연/NNG,0.401905623227,N
12577,위험자산/NNG;투자심리/NNG;개선/NNG,0.381105941724,N
12578,당분간/MAG;완화/NNG,0.41897079109,N
12579,판매/NNG;호전/NNG,0.38727058438,N
12580,인플레이션/NNG;기대/NNG;확산/NNG;우려/NNG,0.360664100752,N
12581,지로/NNG,0.298419884444,N
12582,무역금융/NNG;확대/NNG,0.458405477627,N
12583,수출/NNG;생산/NNG;둔화/NNG,0.397753768859,N
12584,완화/NNG;주가/NNG;오르/VV,0.38383538277,N
12585,곳곳/NNG,0.4044128997,N
12586,경제/NNG;물가/NNG;상승/NNG;압력/NNG,0.388868931793,N
12587,글로벌/NNG;금융위기/NNG;확대/NNG,0.369411357356,N
12589,개인사업자/NNG,0.513412432881,N
12590,버금가/VV,0.315426288405,N
12591,더이상/MAG,0.662113469325,N
12592,경기/NNG;상승/NNG;수요/NNG;압력/NNG,0.430767145849,N
12593,민간/NNG;신용/NNG;증가/NNG;둔화/NNG,0.455660553284,N
12594,해외/NNG;금리/NNG;상승/NNG,0.415401310334,N
12595,달리/MAG;금리/NNG;하락/NNG,0.405665266534,N
12596,소비/NNG;회복/NNG,0.372267503459,N
12597,외환보유액/NNG;확보/NNG,0.362403023891,N
12598,경제/NNG;불안/NNG;확산/NNG,0.444121916973,N
12599,입가/NNG,0.438777018127,N
12600,환시장/NNG,0.381969907151,N
12601,전액/NNG,0.408636579013,N
12602,소기업/NNG,0.382216579598,N
12603,비용/NNG;경감/NNG,0.456583437218,N
12604,위험관리/NNG,0.538342349861,N
12605,확인/NNG,0.565239530499,N
12606,성질/NNG,0.454924615579,N
12607,중유/NNG,0.448053574176,N
12608,부진/NNG;조업일수/NNG;감소/NNG,0.445339485185,N
12609,부양책/NNG;발표/NNG;상승/NNG,0.432096074705,N
12610,중반/NNG,0.573883833552,N
12611,공급/NNG,0.741704263602,N
12612,광공업/NNG,0.564010798313,N
12613,기름/NNG,0.394695295269,N
12614,공적금융기관/NNG,0.371090541962,N
12615,완화/NNG;물가/NNG;상승/NNG;압력/NNG,0.450994601148,N
12616,판매/NNG;호조/NNG,0.394021420991,N
12617,보고회/NNG,0.449961811371,N
12618,기업/NNG;생산성/NNG;향상/NNG,0.482778672078,N
12619,회복/NNG;견조/NNG;성장/NNG,0.195610241427,N
12620,소비/NNG;설비/NNG;투자/NNG;증가/NNG,0.40431680559,N
12621,불확실성/NNG;증폭/NNG,0.421784552396,N
12622,부진/NNG;소폭/MAG;하락/NNG,0.409160258652,N
12623,신용위험/NNG;회피/NNG,0.38040455781,N
12624,회복/NNG;미흡/NNG,0.408910609094,N
12625,기정사실화/NNG,0.436699176557,N
12626,이해관계/NNG,0.363550622132,N
12627,부작/NNG,0.380115045008,N
12628,증가분/NNG,0.385413170475,N
12629,기업/NNG;구조조정/NNG;하방/NNG,0.366008838445,N
12630,경기/NNG;호조/NNG,0.0504862797752,N
12631,유로존/NNG;신용위험/NNG;우려/NNG,0.409506614389,N
12632,물가/NNG;상승/NNG;성장/NNG,0.41336804575,N
12633,소득/NNG,0.572549989778,N
12634,주채무계열/NNG,0.415657848521,N
12635,cd/NNG;감소/NNG,0.385073527697,N
12636,악화/NNG;적자/NNG,0.446590248839,N
12637,fed/NNG;시장/NNG;안정/NNG,0.405452235482,N
12638,과도/NNG;물가/NNG;상승/NNG,0.429475687676,N
12639,환시/NNG,0.397101566155,N
12640,예정/NNG,0.57142693947,N
12641,소매/NNG;판매가격/NNG;부진/NNG,0.417349505094,N
12642,보건/NNG,0.395083390043,N
12643,저금리/NNG;부작용/NNG;우려/NNG,0.432789726878,N
12644,자본시장법/NNG,0.40905847537,N
12645,상응/NNG,0.566624036003,N
12646,닭고기/NNG,0.441045950741,N
12647,접근방법/NNG,0.409006106363,N
12648,약화/NNG;위험/NNG,0.452333423251,N
12649,전세난/NNG;완화/NNG,0.409162460579,N
12650,전쟁/NNG,0.40622992995,N
12651,가계/NNG;부채/NNG;확대/NNG,0.415025737478,N
12652,했어도/VV,0.676525320105,N
12653,증산/NNG,0.367734219679,N
12654,증권금융/NNG,0.404782893622,N
12655,내수/NNG;위축/NNG;경기/NNG;둔화/NNG,0.429655012761,N
12656,가결/NNG,0.436755211347,N
12657,통화정책/NNG;경제/NNG;금융/NNG;완화/NNG,0.426413716298,N
12658,둔화/NNG;상승/NNG,0.365069725924,N
12659,부동산/NNG;안정/NNG,0.419639697861,N
12660,조사/NNG,0.515217313268,N
12661,일시대/NNG,0.406511450799,N
12662,경제/NNG;지표/NNG;개선/NNG,0.404625588463,N
12664,개선/NNG;더디/VA,0.448089203945,N
12665,시옹/NNG,0.373584058448,N
12666,금리/NNG;소폭/MAG;하락/NNG,0.402745807756,N
12667,고도화/NNG,0.461607417951,N
12668,신용열위채권/NNG,0.327143393053,N
12669,금리/NNG;하회/NNG,0.434919722247,N
12670,금리/NNG;시장/NNG;금리/NNG;하락/NNG,0.410905730638,N
12671,금리/NNG;인하/NNG;내수/NNG;진작/NNG,0.400011591229,N
12672,반증/NNG,0.357968753235,N
12673,fed/NNG;금리/NNG;인상/NNG;금리/NNG;인상/NNG,0.400912295266,N
12674,동조성/NNG,0.429621612669,N
12675,개진/NNG,0.561788392522,N
12676,세분화/NNG,0.418417913735,N
12677,수입/NNG,0.595412157445,N
12679,민간/NNG;취업자/NNG;증가/NNG,0.399176152405,N
12680,원자재/NNG;수입/NNG;증가/NNG,0.43263499063,N
12682,단기/NNG;금리/NNG;인상/NNG,0.393974042052,N
12683,재정/NNG;건전/NNG,0.34744460524,N
12684,금리/NNG;인하/NNG;내외/NNG;금리갭/NNG;확대/NNG,0.397125654136,N
12685,매월/MAG,0.331732589158,N
12686,대출/NNG;증가/NNG;어렵/VA,0.413196184888,N
12687,변동성/NNG;감소/NNG,0.43118133715,N
12688,보건복지/NNG,0.401126289887,N
12689,주지/NNG,0.39115701886,N
12690,과잉/NNG;유동성/NNG;금리/NNG;인상/NNG,0.449546931576,N
12691,한미/NNG;금리/NNG;역전폭/NNG;확대/NNG,0.383373335683,N
12692,조달자금/NNG,0.371666702506,N
12693,전세/NNG,0.54179287567,N
12694,주된/VV,0.586550023435,N
12695,경제/NNG;하향/NNG;위험/NNG,0.442203833321,N
12696,수입품/NNG;가격/NNG;상승/NNG,0.402752429025,N
12697,금리동결/NNG,0.487763614622,N
12698,금리/NNG;인상/NNG;금리/NNG;상승/NNG,0.411468640516,N
12699,일각/NNG,0.586874672348,N
12700,세계화/NNG,0.341306776819,N
12701,회피성/NNG,0.492756674868,N
12702,금융시장/NNG;개선/NNG,0.384669370647,N
12703,수출/NNG;경제/NNG;성장/NNG,0.429249378433,N
12704,하락/NNG;플래트닝/NNG,0.387667082258,N
12705,순매수/NNG,0.551804934625,N
12706,대출/NNG;종료/NNG,0.40876945166,N
12708,금리/NNG;경쟁력/NNG;약화/NNG,0.406101174904,N
12709,가격/NNG;상승/NNG;힘입/VV;상승/NNG,0.413959631982,N
12710,성급/NNG,0.356629304438,N
12711,피해/NNG,0.24900639803,N
12712,위험/NNG;벗어나/VV;못하/VX,0.49894544698,N
12713,금리/NNG;인상/NNG;어렵/VA,0.40363436132,N
12714,다져/VV,0.386581422681,N
12715,단의/NNG,0.420867322893,N
12716,대차대조표/NNG;불황/NNG,0.424883492401,N
12717,글로벌/NNG;금리/NNG;상승/NNG;압력/NNG,0.411697545204,N
12718,금리/NNG;상향/NNG,0.424786426028,N
12719,체감/NNG,0.581669169763,N
12720,유입자금/NNG,0.47639369329,N
12721,엄정/NNG,0.415370185017,N
12722,후장/NNG,0.604737249893,N
12723,배당소득/NNG,0.419578573165,N
12724,자산/NNG,0.672945704709,N
12727,증권화/NNG,0.402463121944,N
12729,기술적/VAX,0.559242307623,N
12730,안정/NNG;물가/NNG;안정/NNG,0.445474899561,N
12731,불균형/NNG;완화/NNG,0.418055005403,N
12732,구매/NNG,0.352439542386,N
12733,금리/NNG;경기/NNG;회복/NNG;기대/NNG;상승/NNG,0.453377990833,N
12734,경비/NNG,0.231574550743,N
12735,가계/NNG;부채/NNG;증가/NNG;위험/NNG,0.390792652255,N
12736,至難/NNG,0.42070404771,N
12737,외화유동성비율/NNG,0.371265100981,N
12738,불확실성/NNG;변동성/NNG;확대/NNG,0.384273256912,N
12739,호가/NNG,0.376602380329,N
12740,불확실성/NNG;상승/NNG,0.331422678643,N
12741,자형/NNG,0.415462519258,N
12742,경기/NNG;회복/NNG;불확실성/NNG,0.379568036786,N
12743,노후/NNG,0.339822316264,N
12744,수요/NNG;증가/NNG;하락/NNG,0.403861769374,N
12745,플래트닝/NNG,0.51630698094,N
12746,부르/VV,0.358744460529,N
12747,분규/NNG,0.445374454683,N
12748,과도/NNG;증가/NNG,0.410917382985,N
12749,뉴욕/NNG,0.435674395199,N
12750,금리/NNG;상승/NNG;주가/NNG;하락/NNG,0.555296134428,N
12751,신용등급/NNG;전망/NNG;하향/NNG,0.460337442559,N
12752,벌써/MAG,0.407664953072,N
12753,정작/MAG,0.364467039334,N
12754,지연/NNG;증가/NNG,0.350956335605,N
12755,차환/NNG;위험/NNG;완화/NNG,0.405834060401,N
12756,한꺼번에/MAG,0.365538078149,N
12757,장동/NNG,0.407033540153,N
12758,발행/NNG;유동성/NNG;확보/NNG,0.480702632967,N
12759,성장/NNG;둔화/NNG;약세/NNG,0.455875653438,N
12760,저축성/NNG,0.381242810762,N
12761,은행채/NNG;신용스프레드/NNG;확대/NNG,0.444267213227,N
12763,완성/NNG,0.511304557697,N
12764,수세/NNG,0.413829071393,N
12765,촉진/NNG,0.604284175383,N
12766,글로벌/NNG;경기/NNG;회복/NNG;둔화/NNG;우려/NNG,0.438663857635,N
12767,시킨다는/XSV,0.367746834954,N
12768,임대/NNG;시장/NNG;활성화/NNG,0.442441495537,N
12769,되돌아보/VV,0.399976519044,N
12770,찬성/NNG,0.417559261873,N
12771,골드/NNG,0.38057586893,N
12772,흡수/NNG,0.700790861981,N
12773,수지/NNG;적자/NNG;축소/NNG,0.40811347824,N
12774,선제/NNG,0.540042589341,N
12775,금리/NNG;fed/NNG;금리/NNG;인상/NNG,0.392760203254,N
12776,운용사/NNG,0.317119677656,N
12777,실험/NNG,0.380992237003,N
12778,신용경색/NNG;해소/NNG,0.450306942663,N
12779,유가/NNG;하락/NNG;내수/NNG;부진/NNG,0.472317114088,N
12780,실수요/NNG,0.431897366244,N
12781,세계/NNG;경제/NNG;더디/VA,0.370602292975,N
12782,가격/NNG;부진/NNG,0.396616381055,N
12783,인수/NNG,0.409896797845,N
12784,신흥국/NNG;경제/NNG;불안/NNG,0.412057074984,N
12785,허락/NNG,0.35850029279,N
12786,금리/NNG;정책/NNG;여력/NNG;확보/NNG,0.421683154934,N
12787,우려/NNG;제기/NNG;하락/NNG,0.385093608249,N
12788,상위권/NNG,0.414780363841,N
12789,프로세스/NNG,0.442765503549,N
12790,겨가/VV,0.453831276786,N
12791,금리/NNG;인하/NNG;금리/NNG;인상/NNG,0.412246907573,N
12792,책무/NNG,0.457189297884,N
12793,고용률/NNG;하락/NNG,0.273004487444,N
12794,재정/NNG;확대/NNG,0.394863754239,N
12795,확실히/MAG,0.313567598691,N
12796,임대업/NNG,0.435861985447,N
12797,경기/NNG;지표/NNG;악화/NNG,0.429245710705,N
12798,신용스프레드/NNG;소폭/MAG;확대/NNG,0.377564973833,N
12799,회복/NNG;힘입/VV;상승/NNG,0.491162484826,N
12800,생산가능인구/NNG,0.33732380832,N
12801,통화정책/NNG;물가/NNG;상승/NNG;압력/NNG,0.389630363525,N
12802,금리/NNG,0.612037104768,N
12803,금융시장/NNG;위험/NNG;선호/NNG,0.427057520272,N
12804,음결/NNG,0.381624176137,N
12805,청약/NNG,0.363921792519,N
12806,움직이/VV,0.522557911594,N
12807,자금/NNG;조달/NNG;위험/NNG,0.455543843452,N
12809,금리/NNG;하락/NNG;환율/NNG;상승/NNG,0.399407409983,N
12810,부동산/NNG;가격/NNG;안정/NNG,0.334283166447,N
12811,주택가격/NNG;하락/NNG;우려/NNG,0.399187456568,N
12812,논거/NNG,0.40016729607,N
12813,예측/NNG,0.570895104028,N
12814,자금/NNG;성장/NNG,0.373605827246,N
12815,임금/NNG;상승률/NNG;확대/NNG,0.39137914961,N
12816,양호/NNG;상승/NNG,0.23537210266,N
12817,잠재/NNG;성장률/NNG;하락/NNG,0.385870169359,N
12818,기금/NNG,0.403647148341,N
12819,리가/NNG,0.525924434047,N
12820,가계/NNG;대출/NNG;억제/NNG,0.388218314111,N
12821,맞춰야/VV,0.347611828931,N
12822,편리/NNG,0.414058477367,N
12823,본원/NNG;통화/NNG;확대/NNG,0.409585465192,N
12824,부실/NNG;이어지/VV;우려/NNG,0.417678104961,N
12825,금융시장/NNG;불안정성/NNG;확대/NNG,0.419611316334,N
12826,선진국/NNG;금리/NNG;인상/NNG,0.403822070412,N
12827,내수/NNG;부진/NNG;성장/NNG;둔화/NNG,0.390301352266,N
12828,완료시/NNG,0.420783774531,N
12830,거주/NNG,0.400675800791,N
12831,정책/NNG;지원/NNG;강화/NNG,0.406695297785,N
12832,다룰/VV,0.431100847535,N
12833,채금/NNG,0.396240110289,N
12834,개선/NNG;힘입/VV;회복/NNG,0.411864387712,N
12835,선진국/NNG;신흥국/NNG;성장/NNG,0.389083015994,N
12836,기업/NNG;구조조정/NNG;촉진/NNG,0.411755402741,N
12837,대외/NNG;경제/NNG;여건/NNG;개선/NNG,0.635721958664,N
12838,서비스업/NNG;생산/NNG;부진/NNG,0.406238517377,N
12840,나간다는/VV,0.415614361903,N
12841,외화/NNG,0.68028092289,N
12842,지매/NNG,0.421276529662,N
12843,여의치/VA,0.408127375918,N
12844,본점/NNG,0.477354515502,N
12846,재판매/NNG,0.434880618599,N
12847,가계/NNG,0.660645878806,N
12848,신용위험/NNG;부담/NNG,0.449368160552,N
12849,소비/NNG;회복/NNG;기대/NNG;어렵/VA,0.440481506382,N
12850,긍정적/VAX;영향/NNG;부정적/VAX,0.463972187329,N
12851,무담보/NNG,0.540037449079,N
12852,rp/NNG,0.56003773972,N
12853,선도금리/NNG,0.501165472489,N
12854,제2금융권/NNG,0.526148069548,N
12855,제한적/VAX;우려/NNG,0.419190601869,N
12856,우려/NNG;급락/NNG,0.384942230198,N
12857,인가/NNG,0.406988926709,N
12858,자국/NNG;통화/NNG;강세/NNG,0.355983840984,N
12859,경제/NNG;회복/NNG,0.369323983589,N
12860,세계/NNG;경제/NNG;성장/NNG,0.368462214629,N
12861,유동성함정/NNG;빠지/VV,0.47156830821,N
12862,신성장동력/NNG,0.430724690924,N
12863,법상/NNG,0.431632474977,N
12864,수출/NNG;위축/NNG,0.38651932223,N
12865,금융안정/NNG;부정적/VAX,0.43403935712,N
12866,위축/NNG;확대/NNG,0.454304176045,N
12867,원래/MAG,0.329868064938,N
12868,보편/NNG,0.35394539035,N
12869,복세/NNG,0.353538227757,N
12870,은퇴/NNG,0.447115217064,N
12871,하락/NNG;위험/NNG;회피/NNG,0.448790315971,N
12872,국고채/NNG;발행/NNG;확대/NNG,0.382816412619,N
12873,의거/NNG,0.393439648537,N
12874,경상거래/NNG,0.751708487221,N
12875,투자수익률/NNG;저하/NNG,0.35533358775,N
12876,하락/NNG;효과/NNG,0.3492122849,N
12877,옮겨감/VV,0.415901035391,N
12878,자본/NNG;확충/NNG;어렵/VA,0.470932543791,N
12879,실물/NNG;충격/NNG,0.446026854176,N
